date,expt_type,exp,duration,genetic_background,construct,expr_type,xy,coord,sub_coord,start,end,birth,sen,dead,fluor_loss,escaped,censor,rls,div_time,growth_slope,desc,path,Name,Type,X,Y,Width,Height,Points,Color,Fill,LWidth,Pos,C,Z,T
20181102,byc,200,67.83,pdr5delta,pTPI1_DsRed_P2A_UbL_YFP_eRR,cen4,21,11,9,46,256,46,229,FALSE,FALSE,256,FALSE,FALSE,FALSE,FALSE,nice and long all the way. Born in crevice,C:\Users\John Cooper\Projects\alignment\roi_management\roi_management_2,0055-1000-0169,Rectangle,149,980,41,41,4,none,none,0,55,0,55,0
20181102,byc,200,67.83,pdr5delta,pTPI1_DsRed_P2A_UbL_YFP_eRR,cen4,21,11,9,46,256,46,229,FALSE,FALSE,256,FALSE,FALSE,FALSE,FALSE,nice and long all the way. Born in crevice,C:\Users\John Cooper\Projects\alignment\roi_management\roi_management_2,0075-1000-0171,Rectangle,151,980,41,41,4,none,none,0,75,0,75,0
20181102,byc,200,67.83,pdr5delta,pTPI1_DsRed_P2A_UbL_YFP_eRR,cen4,21,11,9,46,256,46,229,FALSE,FALSE,256,FALSE,FALSE,FALSE,FALSE,nice and long all the way. Born in crevice,C:\Users\John Cooper\Projects\alignment\roi_management\roi_management_2,0086-0998-0195,Rectangle,175,978,41,41,4,none,none,0,86,0,86,0
20181102,byc,200,67.83,pdr5delta,pTPI1_DsRed_P2A_UbL_YFP_eRR,cen4,21,11,9,46,256,46,229,FALSE,FALSE,256,FALSE,FALSE,FALSE,FALSE,nice and long all the way. Born in crevice,C:\Users\John Cooper\Projects\alignment\roi_management\roi_management_2,0109-0998-0196,Rectangle,176,978,41,41,4,none,none,0,109,0,109,0
20181102,byc,200,67.83,pdr5delta,pTPI1_DsRed_P2A_UbL_YFP_eRR,cen4,21,11,9,46,256,46,229,FALSE,FALSE,256,FALSE,FALSE,FALSE,FALSE,nice and long all the way. Born in crevice,C:\Users\John Cooper\Projects\alignment\roi_management\roi_management_2,0123-0998-0198,Rectangle,178,978,41,41,4,none,none,0,123,0,123,0
20181102,byc,200,67.83,pdr5delta,pTPI1_DsRed_P2A_UbL_YFP_eRR,cen4,21,11,9,46,256,46,229,FALSE,FALSE,256,FALSE,FALSE,FALSE,FALSE,nice and long all the way. Born in crevice,C:\Users\John Cooper\Projects\alignment\roi_management\roi_management_2,0151-0998-0200,Rectangle,180,978,41,41,4,none,none,0,151,0,151,0
20181102,byc,200,67.83,pdr5delta,pTPI1_DsRed_P2A_UbL_YFP_eRR,cen4,21,11,9,46,256,46,229,FALSE,FALSE,256,FALSE,FALSE,FALSE,FALSE,nice and long all the way. Born in crevice,C:\Users\John Cooper\Projects\alignment\roi_management\roi_management_2,0177-0998-0205,Rectangle,185,978,41,41,4,none,none,0,177,0,177,0
20181102,byc,200,67.83,pdr5delta,pTPI1_DsRed_P2A_UbL_YFP_eRR,cen4,21,11,9,46,256,46,229,FALSE,FALSE,256,FALSE,FALSE,FALSE,FALSE,nice and long all the way. Born in crevice,C:\Users\John Cooper\Projects\alignment\roi_management\roi_management_2,0178-0998-0207,Rectangle,187,978,41,41,4,none,none,0,178,0,178,0
20181102,byc,200,67.83,pdr5delta,pTPI1_DsRed_P2A_UbL_YFP_eRR,cen4,21,11,9,46,256,46,229,FALSE,FALSE,256,FALSE,FALSE,FALSE,FALSE,nice and long all the way. Born in crevice,C:\Users\John Cooper\Projects\alignment\roi_management\roi_management_2,0179-0998-0212,Rectangle,192,978,41,41,4,none,none,0,179,0,179,0
20181102,byc,200,67.83,pdr5delta,pTPI1_DsRed_P2A_UbL_YFP_eRR,cen4,21,11,9,46,256,46,229,FALSE,FALSE,256,FALSE,FALSE,FALSE,FALSE,nice and long all the way. Born in crevice,C:\Users\John Cooper\Projects\alignment\roi_management\roi_management_2,0180-0998-0213,Rectangle,193,978,41,41,4,none,none,0,180,0,180,0
20181102,byc,200,67.83,pdr5delta,pTPI1_DsRed_P2A_UbL_YFP_eRR,cen4,21,11,9,46,256,46,229,FALSE,FALSE,256,FALSE,FALSE,FALSE,FALSE,nice and long all the way. Born in crevice,C:\Users\John Cooper\Projects\alignment\roi_management\roi_management_2,0181-0998-0215,Rectangle,195,978,41,41,4,none,none,0,181,0,181,0
20181102,byc,200,67.83,pdr5delta,pTPI1_DsRed_P2A_UbL_YFP_eRR,cen4,21,11,9,46,256,46,229,FALSE,FALSE,256,FALSE,FALSE,FALSE,FALSE,nice and long all the way. Born in crevice,C:\Users\John Cooper\Projects\alignment\roi_management\roi_management_2,0184-0998-0217,Rectangle,197,978,41,41,4,none,none,0,184,0,184,0
20181102,byc,200,67.83,pdr5delta,pTPI1_DsRed_P2A_UbL_YFP_eRR,cen4,21,11,9,46,256,46,229,FALSE,FALSE,256,FALSE,FALSE,FALSE,FALSE,nice and long all the way. Born in crevice,C:\Users\John Cooper\Projects\alignment\roi_management\roi_management_2,0195-0998-0219,Rectangle,199,978,41,41,4,none,none,0,195,0,195,0
20181102,byc,200,67.83,pdr5delta,pTPI1_DsRed_P2A_UbL_YFP_eRR,cen4,21,11,9,46,256,46,229,FALSE,FALSE,256,FALSE,FALSE,FALSE,FALSE,nice and long all the way. Born in crevice,C:\Users\John Cooper\Projects\alignment\roi_management\roi_management_2,0197-0998-0221,Rectangle,201,978,41,41,4,none,none,0,197,0,197,0
20181102,byc,200,67.83,pdr5delta,pTPI1_DsRed_P2A_UbL_YFP_eRR,cen4,21,11,9,46,256,46,229,FALSE,FALSE,256,FALSE,FALSE,FALSE,FALSE,nice and long all the way. Born in crevice,C:\Users\John Cooper\Projects\alignment\roi_management\roi_management_2,0198-0998-0226,Rectangle,206,978,41,41,4,none,none,0,198,0,198,0
20181102,byc,200,67.83,pdr5delta,pTPI1_DsRed_P2A_UbL_YFP_eRR,cen4,21,11,9,46,256,46,229,FALSE,FALSE,256,FALSE,FALSE,FALSE,FALSE,nice and long all the way. Born in crevice,C:\Users\John Cooper\Projects\alignment\roi_management\roi_management_2,0200-0998-0231,Rectangle,211,978,41,41,4,none,none,0,200,0,200,0
20181102,byc,200,67.83,pdr5delta,pTPI1_DsRed_P2A_UbL_YFP_eRR,cen4,21,11,9,46,256,46,229,FALSE,FALSE,256,FALSE,FALSE,FALSE,FALSE,nice and long all the way. Born in crevice,C:\Users\John Cooper\Projects\alignment\roi_management\roi_management_2,0201-0998-0233,Rectangle,213,978,41,41,4,none,none,0,201,0,201,0
20181102,byc,200,67.83,pdr5delta,pTPI1_DsRed_P2A_UbL_YFP_eRR,cen4,21,11,9,46,256,46,229,FALSE,FALSE,256,FALSE,FALSE,FALSE,FALSE,nice and long all the way. Born in crevice,C:\Users\John Cooper\Projects\alignment\roi_management\roi_management_2,0204-0998-0238,Rectangle,218,978,41,41,4,none,none,0,204,0,204,0
20181102,byc,200,67.83,pdr5delta,pTPI1_DsRed_P2A_UbL_YFP_eRR,cen4,21,11,9,46,256,46,229,FALSE,FALSE,256,FALSE,FALSE,FALSE,FALSE,nice and long all the way. Born in crevice,C:\Users\John Cooper\Projects\alignment\roi_management\roi_management_2,0215-0998-0241,Rectangle,221,978,41,41,4,none,none,0,215,0,215,0
20181102,byc,200,67.83,pdr5delta,pTPI1_DsRed_P2A_UbL_YFP_eRR,cen4,21,11,9,46,256,46,229,FALSE,FALSE,256,FALSE,FALSE,FALSE,FALSE,nice and long all the way. Born in crevice,C:\Users\John Cooper\Projects\alignment\roi_management\roi_management_2,0220-0998-0244,Rectangle,224,978,41,41,4,none,none,0,220,0,220,0
20181102,byc,200,67.83,pdr5delta,pTPI1_DsRed_P2A_UbL_YFP_eRR,cen4,21,11,9,46,256,46,229,FALSE,FALSE,256,FALSE,FALSE,FALSE,FALSE,nice and long all the way. Born in crevice,C:\Users\John Cooper\Projects\alignment\roi_management\roi_management_2,0221-0998-0248,Rectangle,228,978,41,41,4,none,none,0,221,0,221,0
20181102,byc,200,67.83,pdr5delta,pTPI1_DsRed_P2A_UbL_YFP_eRR,cen4,21,11,9,46,256,46,229,FALSE,FALSE,256,FALSE,FALSE,FALSE,FALSE,nice and long all the way. Born in crevice,C:\Users\John Cooper\Projects\alignment\roi_management\roi_management_2,0222-0998-0251,Rectangle,231,978,41,41,4,none,none,0,222,0,222,0
20181102,byc,200,67.83,pdr5delta,pTPI1_DsRed_P2A_UbL_YFP_eRR,cen4,21,11,9,46,256,46,229,FALSE,FALSE,256,FALSE,FALSE,FALSE,FALSE,nice and long all the way. Born in crevice,C:\Users\John Cooper\Projects\alignment\roi_management\roi_management_2,0224-0999-0254,Rectangle,234,979,41,41,4,none,none,0,224,0,224,0
20181102,byc,200,67.83,pdr5delta,pTPI1_DsRed_P2A_UbL_YFP_eRR,cen4,21,11,9,46,256,46,229,FALSE,FALSE,256,FALSE,FALSE,FALSE,FALSE,nice and long all the way. Born in crevice,C:\Users\John Cooper\Projects\alignment\roi_management\roi_management_2,0225-0999-0257,Rectangle,237,979,41,41,4,none,none,0,225,0,225,0
20181102,byc,200,67.83,pdr5delta,pTPI1_DsRed_P2A_UbL_YFP_eRR,cen4,21,11,9,46,256,46,229,FALSE,FALSE,256,FALSE,FALSE,FALSE,FALSE,nice and long all the way. Born in crevice,C:\Users\John Cooper\Projects\alignment\roi_management\roi_management_2,0226-0999-0261,Rectangle,237,979,48,41,4,none,none,0,226,0,226,0
20181102,byc,200,67.83,pdr5delta,pTPI1_DsRed_P2A_UbL_YFP_eRR,cen4,21,11,9,46,256,46,229,FALSE,FALSE,256,FALSE,FALSE,FALSE,FALSE,nice and long all the way. Born in crevice,C:\Users\John Cooper\Projects\alignment\roi_management\roi_management_2,0230-0999-0264,Rectangle,240,979,48,41,4,none,none,0,230,0,230,0
20181102,byc,200,67.83,pdr5delta,pTPI1_DsRed_P2A_UbL_YFP_eRR,cen4,21,11,9,46,256,46,229,FALSE,FALSE,256,FALSE,FALSE,FALSE,FALSE,nice and long all the way. Born in crevice,C:\Users\John Cooper\Projects\alignment\roi_management\roi_management_2,0240-0999-0270,Rectangle,246,979,48,41,4,none,none,0,240,0,240,0
20181102,byc,200,67.83,pdr5delta,pTPI1_DsRed_P2A_UbL_YFP_eRR,cen4,21,11,9,46,256,46,229,FALSE,FALSE,256,FALSE,FALSE,FALSE,FALSE,nice and long all the way. Born in crevice,C:\Users\John Cooper\Projects\alignment\roi_management\roi_management_2,0251-0999-0280,Rectangle,256,979,48,41,4,none,none,0,251,0,251,0
20181102,byc,200,67.83,pdr5delta,pTPI1_DsRed_P2A_UbL_YFP_eRR,cen4,21,11,9,46,256,46,229,FALSE,FALSE,256,FALSE,FALSE,FALSE,FALSE,nice and long all the way. Born in crevice,C:\Users\John Cooper\Projects\alignment\roi_management\roi_management_2,0253-1001-0298,Rectangle,274,981,48,41,4,none,none,0,253,0,253,0
20181102,byc,200,67.83,pdr5delta,pTPI1_DsRed_P2A_UbL_YFP_eRR,cen4,21,11,9,46,256,46,229,FALSE,FALSE,256,FALSE,FALSE,FALSE,FALSE,nice and long all the way. Born in crevice,C:\Users\John Cooper\Projects\alignment\roi_management\roi_management_2,0256-1001-0298,Rectangle,274,981,48,41,4,none,none,0,256,0,256,0
